city,bathrooms,bedrooms,balconies,postedOn,furnishing,facing,flrNum,totalFlrNum,RentOrSale,locality,carpetArea,carpetAreaUnit,Lat,Long,noOfLifts,rentPrice,securityDeposit,maintenanceCharges,maintenanceChargesFrequency,firstMonthCharges,brokerage,exactPrice,sqftPrice,Bank & ATM,Golf Course,Early Learning Centre,Kids Play Area,Security,Meditation Area,Park,Multipurpose Courts,Intercom Facility,Rain Water Harvesting,AEROBICS ROOM,DTH Television Facility,Banquet Hall,Piped Gas,Earth quake resistant,Private Garden,Skydeck,Internet/Wi-Fi Connectivity,Cafeteria/Food Court,Grand Entrance lobby,Event Space & Amphitheatre,Conference Room,Recreational Pool,Visitor Parking,Guest Accommodation,Kids Play Pool With Water Slides,Concierge Services,Mini Cinema Theatre,Indoor Games Room,Outdoor Tennis Courts,Flower Gardens,Vaastu Compliant,Health club with Steam / Jaccuzi,CCTV Camera,Cricket net practice,Bar/Lounge,Club House,Air Conditioned,Canopy Walk,Fire Fighting Equipment,Private Terrace/Garden,Cycling & Jogging Track,RO Water System,Activity Deck4,Power Back Up,Reserved Parking,Barbeque Pit,Dance Studio,Kids Club,Service/Goods Lift,Retail Boulevard (Retail Shops),Waste Disposal,Lift,Library,Laundry Service,Rentable Community Space,Indoor Squash & Badminton Courts,Maintenance Staff,Jogging and Strolling Track,Library And Business Centre,Water Storage,Multipurpose Hall,Coffee Lounge & Restaurants,Gymnasium,Swimming Pool,Arts & Craft Studio
Bangalore,1,1,9,"Jun 24, '23",Semi-Furnished,9,1,5,Rent,Electronic City,9,9,12.8339509,77.675366,9,9,9,9,9,9,9,12500,21.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3,3,9,"Jun 24, '23",Furnished,9,Ground,13,Rent,Whitefield,9,9,12.9680475,77.739097,9,9,9,9,9,9,9,110000,55.0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0
Bangalore,2,2,9,"Jun 24, '23",Semi-Furnished,9,2,7,Rent,Kanakapura Road,9,9,12.84819789,77.52157499,9,9,9,9,9,9,9,26000,21.0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0
Bangalore,2,3,9,"Jun 24, '23",Furnished,9,2,4,Rent,JP Nagar,9,9,12.8824094788533,77.5904876911765,9,9,9,9,9,9,9,25000,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
Bangalore,2,2,9,"Jun 24, '23",Semi-Furnished,9,2,5,Rent,Yelahanka,9,9,13.0886781153952,77.5879909968136,9,9,9,9,9,9,9,12500,18.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
Bangalore,3,3,9,"Jun 24, '23",Semi-Furnished,9,13,20,Rent,Thanisandra,9,9,13.0582034,77.6210251,9,9,9,9,9,9,9,50000,22.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,1,1,9,"Jun 24, '23",Semi-Furnished,9,2,4,Rent,Kithaganur Village,9,9,13.03744367,77.71311319,9,,"30,000",9,9,"37,000",9,7000,12.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2,2,9,"Jun 24, '23",Unfurnished,9,1,2,Rent,Kalyan Nagar,9,9,13.027435,77.640075,9,9,9,9,9,9,9,11000,18.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2,3,9,"Jun 24, '23",Furnished,9,2,3,Rent,Chikkalasandra,9,9,12.91422448,77.54767869,9,9,9,9,9,9,9,25000,25.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2,2,9,"Jun 24, '23",Furnished,9,10,11,Rent,Yelahanka,9,9,13.12173909,77.59683857,9,9,9,9,9,9,9,30000,33.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9,9,9,"Jun 24, '23",Furnished,9,12,14,Rent,Hunasamaranahalli,9,9,13.14394385,77.62579707,9,9,9,9,9,9,9,37000,92.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2,2,9,"Jun 24, '23",Semi-Furnished,9,8,10,Rent,Kannamangala,9,9,13.0282951,77.7609415,9,9,9,9,9,9,9,36000,28.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2,2,2,"Jun 24, '23",Semi-Furnished,9,1,4,Rent,Banashankari,9,9,12.92547062,77.54676887,9,,"1,00,000",9,9,"1,18,000",9,18000,20.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3,3,9,"Jun 24, '23",Unfurnished,9,7,9,Rent,9,9,9,9.0,9.0,9,9,9,9,9,9,9,45000,25.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3,3,2,"Jun 24, '23",Furnished,9,4,5,Rent,Kammanahalli,9,9,13.01716889,77.6378729,9,,"1,35,000",9,9,"1,80,000",9,45000,28.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3,3,2,"Jun 24, '23",Semi-Furnished,9,1,3,Rent,HBR Layout,9,9,13.04166407,77.63261682,9,,"1,20,000",9,9,"1,60,000",9,40000,24.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,1,1,9,"Jun 24, '23",Furnished,9,2,3,Rent,GM Palya,9,9,12.97506045,77.66577161,9,9,9,9,9,9,9,30000,50.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2,2,9,"Jun 24, '23",Unfurnished,9,1,2,Rent,Vijayanagar,9,9,12.97245574,77.53202141,9,9,9,9,9,9,9,18000,15.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3,3,9,"Jun 24, '23",Semi-Furnished,9,Ground,4,Rent,Vidyaranyapura,9,9,13.08391159,77.55304593,9,9,9,9,9,9,9,22000,15.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,1,1,9,"Jun 24, '23",Semi-Furnished,9,Ground,4,Rent,Mathikere,9,9,13.0298175,77.5584599,9,9,9,9,9,9,9,10000,33.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3,3,9,"Jun 24, '23",Furnished,9,1,5,Rent,Whitefield,9,9,12.9680475,77.739097,9,,"3,00,000",9,9,"3,55,000",9,55000,32.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9,9,9,"Jun 24, '23",Unfurnished,9,5,6,Rent,NruPathunga Nagar,9,9,12.87971858,77.58307924,9,9,9,9,9,9,9,15000,30.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2,3,9,"Jun 24, '23",Semi-Furnished,9,Ground,5,Rent,Sarjapur Road,9,9,12.91235,77.680996,9,9,9,9,9,9,9,30000,27.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2,2,9,"Jun 24, '23",Semi-Furnished,9,2,4,Rent,Devinagar,9,9,13.05284822,77.57182496,9,9,9,9,9,9,9,25000,20.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2,2,9,"Jun 24, '23",Semi-Furnished,9,2,3,Rent,Phase 7 JP Nagar,9,9,12.8900549,77.57681388,9,9,9,9,9,9,9,14000,14.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2,2,9,"Jun 24, '23",Unfurnished,9,Ground,4,Rent,Kaggadasapura,9,9,12.97732218,77.67503329,9,9,9,9,9,9,9,23000,18.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,2,2,1,"Jun 23, '23",Semi-Furnished,West,10,15,Rent,Matunga,850,Sq-ft,19.0303548279976,72.848006090413,9,,"15,000",9,9,"1,14,000",30 days,49500,52.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3,3,9,"Jun 24, '23",Semi-Furnished,9,20,23,Rent,Nayandahalli,9,9,12.94271985,77.52538161,9,9,9,9,9,9,9,45000,26.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,2,1,3,"Jun 24, '23",Unfurnished,East,2,7,Rent,Mira Road,450,Sq-ft,19.2968070460474,72.8776746048525,1,,"60,000",9,9,"91,600",30 days,15800,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mumbai,1,1,1,"Jun 24, '23",Furnished,North - East,4,4,Rent,Kandivali West,380,Sq-ft,19.2101312179652,72.8305011930765,1,,"1,00,000",9,9,"1,40,000",30 days,20000,44.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,2,1,9,"Jun 23, '23",Semi-Furnished,East,3,7,Rent,Four Bungalows,490,Sq-ft,19.12537,72.82542,1,,"1,50,000",9,9,"2,22,000",30 days,36000,55.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,3,3,9,"Jun 22, '23",Unfurnished,East,5,22,Rent,Collector Colony,1100,Sq-ft,19.0457405,72.891065,4,"75,000","3,00,000",100,Monthly,"3,75,100",9,75000,40.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mumbai,1,1,1,"Jun 24, '23",Furnished,East,2,6,Rent,Andheri East,500,Sq-ft,19.1080675,72.8640262,1,"36,000","1,00,000",1,Monthly,"1,72,001",30 days,36000,60.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,1,1,1,"Jun 24, '23",Unfurnished,East,10,20,Rent,Goregaon East,390,Sq-ft,19.1590077,72.8692711,9,,"50,000",9,9,"93,800",30 days,21900,41.0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0
Mumbai,1,1,9,"Jun 22, '23",Furnished,West,6,20,Rent,Agripada,300,Sq-ft,18.9750701400348,72.825301229216,2,,9,9,9,"64,000",30 days,32000,64.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,2,2,1,"Jun 25, '23",Unfurnished,East,5,22,Rent,Chandivali,630,Sq-ft,19.1064822,72.9003577,3,"60,000","2,00,000","6,500",Monthly,"3,26,500",30 days,60000,61.0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0
Mumbai,2,3,4,"Jun 22, '23",Unfurnished,North - East,5,16,Rent,Tilak Nagar - Harbour Line,850,Sq-ft,19.065818786621094,72.8899917602539,2,,3,9,9,"1,40,003",30 days,70000,50.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,5,4,9,"Jun 15, '23",Furnished,West,17,30,Rent,Worli,1800,Sq-ft,19.004138,72.8270133,4,,"20,00,000",9,9,"27,50,000",30 days,375000,188.0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0
Mumbai,2,2,2,"Jun 27, '23",Unfurnished,East,8,10,Rent,Malad West,650,Sq-ft,19.1741352,72.8386879,2,"45,000","2,00,000","4,500",Monthly,"2,94,500",30 days,45000,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mumbai,2,1,9,"Jun 27, '23",Furnished,East,Lower Basement,7,Rent,Upper Worli,680,Sq-ft,18.9901421,72.813948,2,,"3,00,000",9,9,"4,50,000",30 days,75000,100.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Mumbai,2,2,1,"Jun 22, '23",Semi-Furnished,East,21,40,Rent,Parel,820,Sq-ft,18.9964826853335,72.8394986400911,4,,"5,00,000",9,9,"7,80,000",30 days,140000,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mumbai,2,2,9,"Jun 27, '23",Unfurnished,East,5,14,Rent,Goregaon West,680,Sq-ft,19.1602682640716,72.8427328010244,9,,"2,00,000",9,9,"3,00,000",30 days,50000,51.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Mumbai,2,2,9,"Jun 27, '23",Semi-Furnished,West,2,7,Rent,Thakur Complex,605,Sq-ft,19.2091659001893,72.8639543274225,1,,"1,50,000",9,9,"2,31,000",30 days,40500,50.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,4,3,9,"Jun 13, '23",Semi-Furnished,West,6,6,Rent,Churchgate,2400,Sq-ft,18.934203702005,72.8257970296035,2,,"14,85,000",9,9,"24,75,000",30 days,495000,165.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,2,2,9,"Jun 27, '23",Semi-Furnished,East,4,10,Rent,Raheja Vihar,9,9,19.1181,72.8948491,2,,"1,50,000",9,9,"2,60,000",30 days,55000,58.0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
Mumbai,2,1,9,"Jun 27, '23",Semi-Furnished,East,10,20,Rent,Irani Wadi,410,Sq-ft,19.201858333333334,72.83409666666667,2,"30,000","1,00,000",100,Monthly,"1,60,100",30 days,30000,44.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Mumbai,2,2,9,"Jun 27, '23",Unfurnished,West,6,22,Rent,Matunga West,525,Sq-ft,19.0288217353274,72.8440906063583,9,"53,000","1,50,000",1,Monthly,"2,56,001",30 days,53000,88.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,2,2,9,"Jun 27, '23",Furnished,East,5,8,Rent,Thakur Village,630,Sq-ft,19.2142355,72.8761514,2,"48,000","2,00,000","5,000",Monthly,"3,01,000",30 days,48000,58.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,2,1,3,"Jun 27, '23",Unfurnished,East,10,15,Rent,Mira Road,450,Sq-ft,19.28217,72.87654,2,,"50,000",9,9,"70,000",10 days,15000,21.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Mumbai,2,2,9,"Jun 02, '23",Unfurnished,East,10,13,Rent,Mira Road,600,Sq-ft,19.272948,72.862686,9,,"2,00,000",9,9,"3,20,000",30 days,60000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,2,2,9,"Jun 27, '23",Unfurnished,North,4,7,Rent,Andheri West,800,Sq-ft,19.1201686,72.8292084,9,9,9,9,9,9,9,65000,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mumbai,2,1,2,"Jun 07, '23",Unfurnished,9,2,5,Rent,Chakala,510,Sq-ft,19.1105611385167,72.8576871585438,None,,9,9,9,"66,000",30 days,33000,49.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,4,3,2,"Jun 28, '23",Furnished,9,14,15,Rent,Breach Candy,2000,Sq-ft,18.970388412475586,72.80427551269531,9,9,9,9,9,9,9,375000,144.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,2,2,4,"Jun 27, '23",Furnished,North,Upper Basement,21,Rent,Malad East,630,Sq-ft,19.1848724519187,72.8629697025013,9,,"2,50,000",9,9,"4,12,500",45 days,65000,87.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Mumbai,2,2,9,"Jun 28, '23",Furnished,East,24,35,Rent,Goregaon East,723,Sq-ft,19.169705,72.853001,9,,"3,00,000",9,9,"4,50,000",30 days,75000,71.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mumbai,2,2,9,"Jun 28, '23",Unfurnished,East,10,16,Rent,Andheri West,620,Sq-ft,19.11633,72.841799,9,,"2,00,000",9,9,"3,20,000",30 days,60000,67.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,1,1,2,"Jun 27, '23",Unfurnished,East,9,18,Rent,Dadar West,450,Sq-ft,19.0200667964879,72.8380779661804,2,,"1,50,000",9,9,"2,52,000",30 days,51000,93.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Mumbai,2,2,9,"Jun 27, '23",Unfurnished,East,16,21,Rent,Prabhadevi,750,Sq-ft,19.0158585103406,72.8295254470428,9,,"3,00,000",9,9,"5,00,000",30 days,100000,111.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
